geoid,households,rental_vacancy_rate,percent_recent_construction,percent_prewar_construction,avg_renter_household_size,percent_3_plus_vehicles,percent_solar_heat,percent_mortgage_free,percent_no_high_school,percent_veterans,percent_recent_move_from_other_state,percent_foreign_born_recent_arrival,percent_adults_with_disability
36019,31898,4.7,0,22.6,2.12,18.3,0,45,5.4,9.9,1.3,17.2,12.4
36021,25235,6.6,0,32.5,2.19,20.1,0.1,41.7,3.2,9.3,1.1,13.2,12.1
36023,17935,3.6,0,45.7,2.27,17.2,0.1,44.3,2.9,8.4,0.7,3.2,10.3
36025,19262,5.4,0,30.3,2.19,18,0,51.7,3.6,9.6,1.2,5.2,14
36027,106771,6.6,0.1,18.2,2.29,21.6,0.1,30.4,3.6,7.2,1.5,8.5,10.6
36029,382846,4.7,0.1,32.2,2.08,12.8,0,37.6,3.1,8.2,1,19.8,10.7
36031,15268,6.4,0.1,34,2,18.7,0.4,49.4,3.6,11.4,2.8,11.6,13.2
36033,19148,4.4,0.1,34.7,2.2,15.3,0,49.6,4.8,9.4,1.4,3,13
36035,22281,5.1,0,37.7,2.27,15.4,0.1,45.6,3.8,9.4,0.9,6.5,14
36037,23938,2.3,0,40.6,2.2,18.7,0,39.5,2.4,9.4,1,7.9,10.4
36039,17634,12.7,0,28.6,2.37,19.1,0.1,43.1,3.2,9.6,1,10.3,13.1
36041,1376,14.9,0.2,24.7,3.44,17.4,0,60.1,5,15.3,1.4,5,12.7
36043,26130,4.2,0,39.9,2.16,17.3,0.2,47.9,3.2,10.3,0.6,5.4,11.7
36045,44306,5.4,0.1,35.6,2.43,14.5,0,38.7,2.5,14,7.8,10.3,12.6
36047,931786,3.7,0,51.3,2.61,1.6,0,36.8,10.3,2.3,1.2,8.8,7.1
36049,10539,6.4,0.2,34.9,2.18,21.5,0,48.6,3,10.9,1.5,20.5,11.3
36051,24226,5.1,0,34.8,2.27,20.3,0,38.9,2.9,9,0.8,19.3,10
36053,26288,5.1,0,35.4,2.26,19.5,0,38.4,3.1,9.4,1.6,12.7,9.5
36055,299764,6.1,0,25.4,2.15,13.5,0,32.3,3.2,6.9,1.6,15.3,10.7
36057,19539,5.4,0.1,47.2,2.37,15.6,0,46,4.8,8.9,0.9,9.2,13.6
36059,440640,4.6,0,20.5,2.65,22.3,0,34.7,4.7,5.2,0.6,6,5.5
36061,750419,4,0,43.9,2.13,0.4,0,46.7,7.2,2.5,3.8,14.6,6.6
36063,87807,13.8,0,33.4,2.06,14.6,0,41.3,2.7,9,0.7,7.3,11.6
36065,90844,5.8,0,35.4,2.24,13.5,0.1,42.6,4.7,9.9,1.3,13.9,13.4
36067,184641,5.9,0,23.5,2.2,13.3,0,34.3,2.9,7.7,2,19.1,10.1
36069,44252,4.1,0.1,30.1,2.01,19.3,0,35.1,2.4,9.5,1.6,10.2,9.4
36071,125270,5,0.1,24.8,2.71,20.7,0.1,28.7,4,7.9,1.6,5.3,10.5
36073,16016,1.4,0.1,47.3,2.2,19.2,0,38.8,4.4,9.4,0.6,5.6,15.3
36075,45300,6.6,0,31.1,2.44,17.7,0,40.1,3.9,9.2,0.9,11.8,13
36077,23636,8.4,0.2,42.7,2.27,18.5,0,46.7,2.9,9.5,1.5,12,10.1
36079,34090,3.2,0,17.2,2.33,27.7,0,28.1,3.7,6.1,0.7,4.9,8
36081,780644,3,0,30.5,2.77,5,0,38.8,10.7,2.7,0.8,8.3,6.7
36083,63447,3.3,0.1,37,2.14,17.6,0.1,32.5,2.5,8.2,1.9,17.7,10.3
36085,165784,6.9,0,19.5,2.48,12.9,0,29.5,4.7,5,0.6,5.1,8
36087,98806,4.7,0.1,13,3.16,20.1,0,29.6,5.7,4.6,1,6.6,6.9
36089,41449,3.6,0,32.6,2.1,14.6,0.1,47,4.2,9,1.7,16.2,12.8
36091,89921,4.8,0.1,17,2.01,19.1,0.1,33,1.5,9.7,2,17.2,9
36093,56760,6.8,0,38.3,2.29,15,0.1,33.9,3.7,7.8,1,10.2,10.9
36095,12409,3.9,0,29.8,2.3,22,0.1,43.2,3.4,10.7,1,2.2,12.9
36097,7686,9.3,0,37.8,2.1,21.6,0.1,48.7,2.9,11.4,0.8,16.9,12.6
36099,13561,7.5,0,35.6,2.11,18.3,0,42.3,4.3,10,1.4,6.8,13.3
36101,41058,4.5,0,35.7,2.19,17.7,0.1,48.7,3.2,11.7,1.2,11.4,14
36103,493849,4.6,0.1,9.9,2.59,26.9,0,30.2,4.7,6.4,0.6,6.8,7.1
36105,28404,9.6,0,21,2.54,16.6,0,45.9,4.1,9,0.8,2.8,13.5
36107,19872,2.2,0,31.6,2.27,22.1,0,43.9,2.3,10.6,1.8,3.4,10.3
36109,38460,2,0.1,29,2.14,13.3,0.1,39.6,1.4,5,6.6,38,7.8
36111,69474,6,0.1,27.4,2.16,18.4,0.2,39.7,3,7.4,1,11.8,11.2
36113,26788,7.4,0.1,23.2,2.2,16.5,0,41.3,2.7,9.7,1,11.5,11.7
36115,24237,2.4,0,36.9,2.33,20,0.3,40.5,3.4,10.4,1.9,7.7,11.7
36117,36476,5.8,0.1,31.7,2.14,21.1,0,38.3,3.2,9.1,1.4,8.8,11.7
36119,341866,6.5,0,31,2.6,15.3,0,33.4,6.8,4.6,1.2,8,6.2
36121,15787,2.6,0,44.9,2.14,19.5,0,40.5,3.9,9.3,1.4,12.5,10.5
36123,9725,3.4,0,37.5,2.24,17.6,0.1,45.6,7.9,9.4,3.2,31.2,9.3
37001,61545,8,0,6.7,2.38,23.8,0,38.2,6.4,8.4,2.3,8.4,12.2
37003,13581,8,0,5.7,2.43,35.2,0.2,46.4,7.9,8.5,1,10.6,15.4
37005,4770,12.2,0,5.3,2.54,28,0,49.6,6.2,9.4,1.9,9.1,15.1
37007,9511,6.7,0,10.9,2.58,24.2,0,55.1,5.7,9.5,1.3,2.3,18.3
37009,11786,10.1,0.1,7.7,2.25,28,0,53.5,7,8.9,0.9,4.8,13.2
37011,6801,26.8,0.1,4.8,2.18,26.6,0.2,55.6,7.4,8.4,2.9,4,13.7
37013,18516,12.1,0,7.2,2.62,21.2,0,49.3,6.1,9.6,1,7.1,16.6
37015,7408,11.2,0.5,10.1,2.47,29,0.1,49.3,9.8,6.4,1.1,5.3,16.8
37017,14401,9.4,0,3.6,2.39,25.7,0,53.2,7.9,6.7,0.9,9.4,18
37019,49193,23.4,0.2,0.9,2.48,18.7,0,39.3,4.2,13.8,4.1,4.4,14.3
37021,101860,4.1,0.1,11.5,2.18,19.2,0.2,40.8,3.5,9.3,4,11.3,11.1
37023,34180,6.1,0,6.4,2.45,27.4,0,44.6,8.6,8.6,1.4,6.5,17.9
37025,67161,8.2,0.2,6.9,2.71,25,0,25.4,3.7,8.7,2.1,8.6,8.5
37027,31566,8.3,0,6.9,2.53,27,0,43.5,7.7,8.2,1,12,17
37029,3795,4,0.3,6.4,3.11,37,0,35.3,2.5,19.3,2.6,20,9.9
37031,29565,13.9,0.1,3.7,2.25,20.3,0,43.6,3,15.4,2.8,9.8,16.8
37033,8676,11.3,0.1,11.2,2.66,35.4,0,45.6,8.3,9,2.3,26,19.4
37035,58641,7.9,0.1,4.9,2.46,25.1,0,37.2,6,8.7,1.6,11.3,12.4
37037,26923,4,0.4,6.2,2.49,28.8,0,42.2,5.4,10,1.9,5.5,9.7
37039,10592,18.2,0,4,2.79,20.9,0,52,6.8,12,3.7,14.4,18.7
37041,5967,8,0,16.6,2.55,19.6,0,45.5,5.7,12.9,2.6,0,11.5
37043,4540,11.3,0,4.4,2.43,20.8,0,46,4.3,12.6,3.2,5.5,14.6
37045,37453,8.5,0.1,7.1,2.61,24.5,0,45.5,6.2,8.3,1.4,12.6,14.7
37047,22006,10.5,0,6,2.49,23.5,0,53.4,6.9,8.9,1.8,8.9,17.8
37049,40131,7.6,0.1,4.1,2.49,19.5,0,36.8,4.3,16.9,6.5,18.4,15.6
37051,122643,8.8,0.1,1.9,2.51,19.2,0,30,3.2,19.9,6.3,11.5,14.3
37053,9300,12.8,0.3,4.6,2.87,36.4,0.4,28.7,2.3,15.8,3,6.3,10.7
37055,14969,21,0,3.2,2.39,20.3,0,30.6,3,10.7,4,5.7,11.8
37057,64299,5.3,0.1,5.2,2.52,27.8,0,37.6,6.2,9,1.2,2,14.6
37059,15813,8.6,0.2,7.2,2.73,32.6,0,39.4,4.2,10.4,1.3,3.6,11.1
37061,21946,8.6,0.1,6,2.79,29,0,50.1,14,8.7,1,8.5,15.1
37063,115975,6.3,0.3,5.9,2.28,15.3,0,23.8,6,7,4,16.6,8.2
37065,21026,8.9,0.1,9.8,2.5,22.8,0,43.6,8.5,8.7,1.2,6.6,16.7
37067,143207,10.2,0.1,6.8,2.38,19.9,0,30.5,5.1,8.9,2.5,6,8.9
37069,23506,5.6,0.1,5.4,2.75,29.3,0,37.7,5.8,8.7,1.3,11.7,13.2
37071,79166,8.3,0,8.1,2.55,21.9,0,35.8,6,9,1.7,8.4,14.6
37073,4402,4.4,0,9.9,2.82,41.2,0,41.5,4.6,11,1.9,15.1,14.3
37075,3267,17.1,0.5,3.8,2.21,20.9,1,59.4,9.5,8.7,3.5,28.6,13.1
37077,20223,4.8,0.2,7.9,2.52,30.8,0,31.4,7.8,9.4,2.2,5.2,16.7
37079,7222,3.5,0,7.7,2.8,27.6,0,48.1,10.4,7.5,1.7,5.2,20.5
37081,199540,9.4,0.1,5.5,2.34,19.1,0,28,4.3,7.5,2.3,13.6,8.5
37083,21468,5.2,0.3,12.3,2.43,23.7,0.2,49,7.9,7.9,1,3,18.8
37085,42672,8.2,0.1,5.5,3.02,24.7,0.1,32.3,5,14.2,4.6,6.8,12.7
37087,26111,8.2,0.1,8.7,2.3,23.7,0,45.4,4.1,12,3.2,2.1,13.8
37089,46079,3.6,0,4.7,2.33,20.4,0,41.8,3.9,11.9,3.5,6.6,12.9
37091,8651,9.5,0,6.9,2.45,25.9,0,50,6.1,7.5,4.9,20,17.6
37093,16990,9.8,0.1,3.1,2.9,22.3,0,28.3,5.6,15.3,4.9,8.1,15.4
37095,2050,15.7,0,12.7,2.94,17.4,0,62.6,8,4.4,1.2,1.2,12.7
37097,60893,9.5,0.2,5.4,2.68,27.6,0,30.4,4.3,8.5,2.5,10.9,11.2
37099,15956,6.6,0.2,5,2.28,24,0,49.1,4.5,9.9,2.6,22.4,11.6
37101,61950,7.7,0.3,4.8,2.95,26.7,0.1,27.8,6.8,9.7,1.9,6.5,12.3
37103,4136,5.2,0,8.6,2.48,27.8,0,45.4,5.8,13,1.1,4.7,22.1
37105,21206,8.1,0,4.8,2.86,24.8,0,38.7,8.6,9.9,1.9,5.8,12.6
37107,23335,10,0.1,6.4,2.45,22.4,0,45.7,8.8,8.3,1.1,15.3,21.1
37109,30088,5.3,0.2,4.4,2.57,33.1,0,33.1,5.9,9.1,2.5,1.2,13.9
37111,17323,7,0.1,8.7,2.54,28.6,0.2,51.5,7.3,9.3,0.6,15.8,20.2
37113,15536,5.3,0.1,4.7,2.31,21.6,0.1,49.5,4.7,12.4,4,14.5,12.8
37115,8450,1.8,0,13.2,2.31,29.4,0.2,53.6,8.7,9.3,2,10.1,12.4
37117,9269,13.6,0,9,2.72,22.7,0,54.8,7.4,7.2,1.1,0,14.6
37119,379786,5.4,0.2,2.8,2.44,16.1,0,20.5,4.7,6.6,4.3,14.2,7.6
37121,6344,15.4,0,10.2,2.29,28.3,0,55.5,8,7.2,0.7,15,15.9
37123,10588,6.9,0.1,7,2.46,27.7,0,55,9.4,8.6,0.6,2.4,13.7
37125,37143,8.5,0.1,5.7,2.44,24.9,0,39.6,3.9,12.8,2.6,12.7,10.6
37127,36711,7,0.2,8.6,2.38,25.1,0,35.3,5.5,9.5,1.3,12.3,14.3
37129,88403,6.7,0.1,5.8,2.22,17.3,0,29.4,2.7,9.5,2.9,8.9,10.2
37131,8630,5.1,0,9.4,2.43,25.6,0.1,51.6,7.7,8.7,1.9,15.2,20.6
37133,62185,10.7,0.2,1.7,2.65,19,0.1,28.4,2.9,22.2,9.9,7.4,15.5
37135,51880,5.8,0.1,4.2,2.29,22.4,0.1,31.4,3.9,5.4,4.5,17.2,6.9
37137,5237,8.7,0,6.9,2.47,25.7,0,49.6,3.2,14.1,1.2,6.6,16.5
37139,14448,7.4,0,14.2,2.7,22,0,34.7,6,12.9,3.1,17.2,13.3
37141,20130,13.6,0.2,4.6,2.73,22.9,0,36.2,5.4,11.6,2.4,9.3,16.1
37143,5500,16.5,0,11.3,2.47,26.1,0,40.6,5.6,13.6,3.4,5,15.3
37145,15383,5.3,0.2,7.4,2.59,29.2,0.1,37.8,7,8.6,1,2.6,17.6
37147,67502,7.2,0.1,3.4,2.42,19.8,0,33.8,4.4,7.2,2.5,11,9.5
37149,8701,7.2,0,10.3,2.4,30.8,0.1,49,4.9,11.3,2.4,5.6,12.1
37151,54507,7.2,0.1,4.9,2.59,29.3,0.1,39.9,7.1,8.9,0.8,3.4,11.9
37153,18461,5,0,8,2.38,21.8,0,51.6,7.4,9.8,1.2,5.7,17.5
37155,45773,6.4,0,4.9,2.9,23.6,0,56.8,9.8,7.2,1.1,5.5,16.5
37157,37583,9,0,12.2,2.34,27,0,41.6,6.7,9.3,1.3,7.2,16.7
37159,51612,7.8,0.1,10.7,2.64,26.3,0,37.7,6.1,9.7,1.5,4,14.5
37161,26426,12.1,0,10.7,2.67,25.6,0.1,46.6,6.1,9.1,1.6,1.1,19.4
37163,23280,6.7,0,7.2,2.7,27.5,0,50.6,11.6,7.9,1.4,10.6,17.1
37165,12996,6,0,7,2.51,19,0,46.4,6.4,9.5,1.9,16.2,19.4
37167,23667,6.4,0.1,12.7,2.48,29,0,40.8,4.8,8.5,0.9,7.5,14.7
37169,18968,6.8,0,7.8,2.3,32.2,0,40.8,6.3,8.9,0.4,2.6,12.9
37171,29267,9.9,0,8,2.49,28.3,0,47,9.6,8.1,0.9,9.8,17.1
37173,5379,11.9,0,4.7,2.64,22.5,0,58.5,6,8.5,1.8,5,12.8
37175,13667,9.7,0,4.2,2.3,24.9,0.2,51.7,3.7,12.9,2.5,10.1,11.2
37177,1451,1.8,0,12,2.47,15,0,49.1,10.6,9.6,0.8,0,15.9
37179,70711,3.3,0.2,3.2,3.08,29.5,0,22.9,4.5,7.7,2.9,4.9,7.7
37181,16589,5,0,5,2.65,22,0,43.8,8.6,7.7,1,4.3,22.5
37183,364669,5.8,0.3,2.3,2.39,19.5,0,21,3.7,7.2,3.2,13.9,6.5
37185,7817,1.4,0.2,8.5,2.42,26.2,0,47.7,6,10.3,2.3,0,21.7
37187,5216,2.3,0,6.2,2.51,22,0,51.4,7,8.8,0.9,31.5,23.1
37189,19996,12.9,0,4.9,2.39,24,0,41.7,4.1,6.5,2.8,9.7,7.8
37191,47530,5.8,0.1,5.8,2.53,22.4,0,41.9,8.1,13.3,2.4,11.6,14.8
37193,27422,9.8,0,4.5,2.52,29,0.1,50.4,9.8,8.9,0.5,8.4,16.1
37195,32003,4.5,0,7.5,2.52,21.7,0,38.4,8.1,9.1,1.4,9.7,13
37197,15369,12.1,0,7.6,2.42,31.8,0.1,43.2,9.2,8.2,1,9.4,14.4
37199,7416,6.3,0,9.6,2.38,32,0.3,55.2,6.5,8.6,1.2,1.3,16.4
38001,1067,6,0,26.9,2.01,42.4,0,59.4,1.2,11.2,4.5,61.9,7.5
38003,5056,3.3,0,31.5,1.64,28.5,0,56.7,4.4,10,4.3,35,8.5
38005,2280,6.7,0,22.4,3.29,30.6,0,72.5,4.8,8.8,1.1,0,8.3
38007,407,4.3,0,17.9,1.6,49.4,0,64.5,3.6,4.5,5.1,47.1,4.2
38009,3035,6.2,0,22.3,1.75,41,0,64.7,4.7,11.7,3.9,13.6,8.9
38011,1377,5.9,0,20.5,1.93,35.4,0.4,59.5,4.4,9.2,5.2,0,8.3
38013,980,7,0.2,40.1,2.08,36,0,74.5,5.4,8.2,8.4,2.7,5.7
38015,37061,2.5,0.5,5.6,1.92,26.7,0,40.1,3.4,8.6,3.2,21.8,7.8
38017,68776,4.3,0.5,10.1,1.92,19.7,0,30.5,2.4,7.6,7.6,28.3,7.8
38019,1746,11.5,0,22.3,1.69,36.3,0,68.2,5.8,10.1,0.9,5.8,7.1
38021,2132,10.3,0,23.8,1.8,34.2,0,61.3,7.1,8.9,5.8,27.8,6.2
38023,1081,1.6,0,36.2,2.13,38.7,0,79.5,5,7.9,2.3,15.4,9.3
38025,1557,3.8,0.8,21.6,2.72,52,0,64.2,3.6,10.8,6.4,8.4,12
38027,1060,12.5,0.5,36,1.66,31.4,0,60,5.3,11.1,2.9,8.3,7.8
38029,1599,8.3,0,25.9,1.63,32,0,72.9,10.4,10.6,0.3,52.2,7.2
38031,1484,6.5,0,21.5,1.7,34.5,0,57.9,5.4,9.5,1.2,26.7,7.2
38033,803,5.4,0,30.9,2.2,30.3,0,65.5,2.6,9,8.2,0,11.8
38035,28521,6.3,0.4,12.9,1.96,22.4,0.1,37.8,3,9.5,8.7,34.1,7.4
38037,1136,7.9,0,23.8,1.88,40.9,0,69.9,5.7,10.1,3.7,41.7,6.7
38039,1035,0,0,36.3,1.81,41.4,0,71.2,5.2,12.4,1.6,0,7
38041,1091,19.9,0,25,2.18,37.4,0,71.4,6.2,9.7,7.2,30.8,8.1
38043,1084,11,0,17.9,2.01,41.2,0.8,61.3,6.3,8.3,1.2,0,10.5
38045,1840,4.4,0,32.3,1.83,44.9,0.2,68.3,7.8,8.6,1.9,0,7.8
38047,878,5.5,0,17.8,1.7,40.9,0,74.9,13.2,9.5,1.9,25,7.9
38049,2608,8.8,0,30.8,1.93,36.5,0,59.3,5.2,11.1,2.4,1.6,9.3
38051,1289,23.3,0,25.2,1.71,30.6,0,70.6,14.8,9,0.9,0,10.6
38053,3214,3.7,1.3,12.6,3.08,40.5,0,63.6,3.3,10,3.9,42.9,8.7
38055,4234,5,0.1,16.3,1.86,38.7,0,62,4.4,10.5,2.7,9.2,6.5
38057,3673,9.8,0,12.2,2,42.6,0,51.6,6.4,10.8,4,8.3,8.2
38059,12308,0.2,0.4,12.9,1.87,35.3,0,38.6,4.4,8.8,3.3,13.6,7.2
38061,3206,7.9,0.2,19.4,2.78,40,0,55.8,3.2,10.4,2.7,16.6,7.2
38063,1522,10.3,0,34.2,1.38,32.6,0,70.6,5,11.7,1.9,8.2,6.5
38065,792,13.8,0,18.8,2.29,46.2,0.5,59.8,8.6,8.8,0,0,7.1
38067,3285,10.8,0.1,24.2,1.83,30,0.1,61,5.4,11.7,2.1,13.9,9.6
38069,2018,3.6,0,23.3,1.68,32.5,0,61.6,6.2,10.9,1.7,0,7
38071,5016,6.8,0.2,19.7,1.76,26.2,0,49.7,3.4,9.7,1.4,0.8,9.9
38073,2352,2.5,0.1,30.2,1.79,35,0,54.6,4.2,9.7,2.9,0,12
38075,1020,8.2,0,25.9,2.13,38.2,0,53.8,3.2,11,1.8,1.4,5.5
38077,6621,9.5,0,25.1,1.89,27.4,0,47.5,4,8.9,4.8,25.6,6.5
38079,4774,5.4,0.4,8.3,2.72,24.9,0,77.9,5.1,6.2,0.6,0,13.8
38081,1728,10.4,0.1,27.8,1.91,33.2,0,61.8,4.1,10.1,3,34.8,7.9
38083,653,0,0,34.9,2,45,0,76.7,5.8,11.4,2.4,0,8.2
38085,1098,1.7,0,5.8,4.03,21.9,0,72.8,4.1,5.3,3,47.8,11.9
38087,322,7.7,0.4,38,1.87,48.1,0,75.4,3.8,7.8,2.5,,9.3
38089,11379,11.1,0.3,11.2,1.99,32.5,0,43.2,5.2,8.7,7.1,26.8,7.5
38091,948,3.9,0.7,30.2,2,36.7,0,69.2,3.3,12,0.8,0,8.4
38093,9061,5.7,0.1,15.1,1.72,29.5,0,50.4,4.4,9,3.9,23.6,12.6
38095,1003,21.4,0,32.3,1.91,35.8,0,68.1,2.7,9.6,0.8,7.4,5.6
38097,3278,14.9,0,28.3,1.93,28.2,0,49.7,3.4,9.8,2.9,5.8,7.1
38099,4929,6.1,0,25.3,1.67,29.1,0,60.3,8.2,10.2,2.2,23.3,15
38101,26131,8.8,0.4,12.6,2.23,26.4,0,40.3,3.1,13.1,7.6,45,8.8
38103,2008,9.1,0,34.5,1.67,32.1,0,67.7,10.8,7.2,1.3,0,9.4
38105,12082,8.4,1.3,11.5,2.17,33.6,0,48.9,3.1,9.4,9.4,8.3,5.3
39001,10858,6.4,0.1,14.7,2.57,27.9,0.3,46.8,7.6,9.5,0.9,27.1,20.2
39003,39986,6.8,0,22.5,2.41,21.9,0,39.6,2.2,9.7,2.4,12.8,12.9
39005,20427,4.8,0,26.9,2.42,25.7,0.1,38.4,4,9.4,0.8,27.8,11.3
39007,38890,6.3,0,29.8,2.35,21,0,41,4.4,11.3,1.3,5.6,13.5
39009,22486,6.7,0.1,21.8,2.37,20.6,0,46.9,2.1,6.5,2.7,47.1,13.5
39011,18193,4.7,0.2,24.8,2.28,28.6,0.2,39.6,2.3,8.9,0.9,19.5,9.8
39013,27935,5.5,0,32.7,2.05,23.7,0,49.2,2.4,10.4,2.1,3.6,15
39015,16672,6,0.1,17.1,2.48,33.3,0,37.9,4,9.5,1.6,3.4,14.5
39017,134720,6.6,0,13,2.54,23.6,0,28.7,3,8.5,2.1,13.9,10
39019,10972,2.4,0.1,20.7,2.54,30.3,0,44,3.9,10.5,1.7,3.4,10.6
39021,15237,5.3,0,29,2.59,28,0.1,37.6,3.2,10.3,1.6,14.5,13.9
39023,54809,6,0,25.3,2.43,22.3,0,38.8,3.5,12.2,1.6,6.3,14.7
39025,74812,9.6,0.2,8,2.35,28.1,0,30.2,3.1,9.4,1.7,11,11.1
39027,16073,6.4,0,18.3,2.41,28.1,0,34.5,2.9,10.4,1.3,12.2,12.8
39029,42087,4.6,0,27.5,2.28,23.8,0,44.4,2.8,11.5,2.1,15.1,14.1
39031,14335,7.5,0.1,34.2,2.41,25.6,0,44.9,5.3,10.4,0.4,10.9,12.9
39033,17798,3.9,0,32.3,2.41,20,0.1,47.1,2.8,10.7,0.6,10.2,13.7
39035,534719,7.8,0,30.3,2.1,12.6,0,35.1,3.1,7.8,1.5,13,12.3
39037,20865,6,0.1,35.7,2.29,27.1,0,43.8,2.5,9.4,1.6,9.7,12.5
39039,15279,6.6,0,27.6,2.28,24.3,0,38.5,2.5,9.9,1.3,13.2,10
39041,65648,4.3,0.4,7.4,2.4,24.5,0,21.9,0.8,7.5,1.8,12.2,5.9
39043,31767,6.4,0.1,23.5,2.21,19.7,0,37.8,2.2,11.3,1.5,8.1,11.5
39045,55032,4.8,0,15.2,2.45,27.4,0,28.7,2.2,10.1,1.5,16.4,11.9
39047,11589,3.2,0.1,21.8,2.43,23.6,0,38.6,3.5,10.4,0.9,17.4,14.8
39049,480946,6.2,0.2,11.1,2.34,14.9,0,24.8,3.2,7.3,2.5,19.4,10.1
39051,16229,4.2,0,28.6,2.31,29,0,33.9,2.7,8.3,0.7,16.3,10.3
39053,11590,7.3,0.1,13.7,2.34,29.8,0,54.8,6.9,9.3,2,10.4,18.5
39055,34774,3.4,0.1,13.7,2.34,29,0,32.2,5.3,8.5,0.8,5.5,7.7
39057,64182,5,0.2,9.6,2.26,23,0,32.5,2.5,13.2,3.5,23.4,9.3
39059,15558,10.3,0.1,29.5,2.45,26.9,0.1,44.7,3.5,9.9,0.9,0.8,16.2
39061,331638,8.3,0.1,25.9,2.15,16.1,0,30,2.9,7.7,2.2,19.5,10.9
39063,31083,6.3,0,27.1,2.19,23.5,0,35.1,1.6,8.8,2.2,23,9.6
39065,11540,5.2,0,30.7,2.47,24.6,0,41.6,3,8.2,1.8,6,12.4
39067,6271,3.9,0,30.2,2.57,27.7,0,47.6,3.6,12.1,2,12.7,13.9
39069,10958,4.5,0,33.8,2.5,26.9,0.1,37.7,2.4,9.5,1.7,10.1,12.1
39071,16696,3.6,0,20.1,2.59,25.4,0,37,4.2,10.3,0.7,12.4,18.8
39073,11387,4.3,0,18.8,2.22,28.4,0,40.2,2.9,11.6,0.4,6.3,16.6
39075,12685,3,0.1,21.6,2.79,23.1,0,42.9,34.8,5.9,0.9,3.2,6.5
39077,22527,11.7,0,29.5,2.5,26.2,0.1,37.1,4.7,9,1,9.3,11
39079,12981,3.9,0,20.3,2.57,26.3,0,43.8,5.3,9.5,1.3,42.5,21.2
39081,27958,6.6,0.2,26.2,2.23,20.2,0,50.1,3.1,11,3.7,9.6,15.6
39083,22759,3,0,25.1,2.44,24.3,0,35.7,4.2,9.3,1.8,8.6,11.5
39085,94815,5.1,0,10,2.14,20.7,0,33,2.4,9.3,0.9,9.2,8.6
39087,23548,8,0,13.1,2.53,22.7,0,49.1,3.7,10.8,3.5,12.2,19.9
39089,64230,4.4,0.1,16.9,2.47,26.3,0,29.8,2.1,10.9,1.5,12.4,11.9
39091,18640,5.1,0,27.9,2.31,26.2,0,38.8,2.9,9.5,0.8,14.7,12.2
39093,117298,5.5,0.1,15.9,2.38,20.5,0,34.2,2.7,9.6,1.2,12,12.5
39095,177619,8.2,0,27.4,2.27,15.5,0,34.7,3,8.2,1.8,14.4,13.7
39097,14906,2.5,0.1,20.3,2.43,27.1,0,30.3,3,9.6,0.8,28.9,11.3
39099,97790,5.5,0,22.1,2.14,18,0.1,41.7,2.8,9.9,1.9,10.3,13.5
39101,24478,5.7,0,32.1,2.34,20.5,0,41.9,2.9,10.1,1.4,4.2,18.3
39103,66002,4.1,0.1,10.6,2.22,25.9,0,29.2,1.9,9.4,1,6.4,7.9
39105,9322,2.2,0,22.2,2.29,28.3,0.1,53.1,4.2,9.7,0.6,1.1,20.2
39107,15919,6,0.1,19.9,2.19,26.8,0.2,44.7,2,9.1,1.2,9.5,8.3
39109,41135,4.6,0.1,23.7,2.39,24.8,0,32.3,2.2,10.3,1.5,14.3,11.3
39111,6056,6.6,0.1,33.5,2.61,30.7,0,65.4,4.4,10.8,1.4,30,16.6
39113,222687,6.7,0,16.9,2.22,17.1,0,34.2,2.9,10.5,2.4,17.3,13.6
39115,6120,5.7,0.1,27.5,2.27,26.1,0,48.8,4.2,10.4,0.5,11.3,17.4
39117,12700,1.8,0,22.2,2.53,33.8,0.1,36,4.1,9.2,0.3,16.4,12.6
39119,34261,6.8,0,26.1,2.33,24.4,0.1,40.5,2.8,9.2,0.6,24.9,14
39121,4886,3.1,0.1,27.6,1.91,29,0,58.8,3.6,9.6,0.6,0,15
39123,17334,7.8,0.1,20.6,2.3,24.1,0.1,40.1,1.9,10.7,1,3.8,11.9
39125,7699,9,0,23.4,2.35,29.4,0,42.3,2.8,10.7,0.3,9.4,14.2
39127,13780,2.8,0,27.1,2.43,27,0,40.1,4.1,10,0.6,0,16
39129,19460,5.5,0,21.5,2.49,28.4,0,32.1,2.9,9.6,0.8,13.8,13.8
39131,10940,6.9,0,8.8,2.3,24.5,0,45.1,6.2,9.3,0.8,0,23.9
39133,61055,5.3,0.1,14.1,2.3,23.8,0,34.4,1.9,8.9,1.7,37.2,10.1
39135,16124,6.9,0,25.6,2.69,29.6,0,36.8,3.5,10.9,2.1,32.8,15.4
39137,13049,4.8,0.1,24.2,2.25,35,0,43.2,3.2,8.4,0.5,5.1,8.1
39139,48103,4.5,0,20.2,2.36,20,0,42,3.4,10.4,1,6.5,12
39141,28269,5.1,0.1,20.8,2.49,28.4,0,39.2,4.2,10.5,0.9,8.7,16.2
39143,23626,9.7,0,32,2.35,23.6,0.2,38.6,3.5,9.7,1,4.1,11.8
39145,29700,5.1,0,26,2.33,24.9,0,50.8,5.9,9.5,1.2,10.6,20.8
39147,21538,7.1,0.1,37,2.38,23.4,0,41.8,2.2,9.7,1.3,22.4,11.6
39149,18537,3,0,18.7,2.43,27.6,0,36.5,2.6,9.1,1,33.8,10.5
